,Month,region_type,Hour,GHI,Temperature,Pressure,Dew Point,Relative Humidity,Wind Speed
219,5,north,3,0.0,11.154193548387102,768.4,12.347741935483876,97.1083870967742,0.5780645161290325
220,5,north,4,0.0,11.003225806451614,768.5096774193548,12.112903225806452,96.94554838709679,0.5980645161290323
221,5,north,5,0.0,11.152258064516129,768.5870967741936,12.029677419354838,95.41696774193551,0.6870967741935485
222,5,north,6,81.27741935483871,12.597419354838705,768.658064516129,12.855483870967737,92.01496774193545,0.9722580645161287
223,5,north,7,247.4967741935484,14.422580645161284,768.7096774193549,13.559354838709673,85.71490322580647,1.2006451612903228
224,5,north,8,391.0838709677419,15.951612903225815,768.7612903225806,13.754838709677422,78.72374193548391,1.1858064516129032
225,5,north,9,509.4451612903226,17.10516129032258,768.7290322580645,13.770967741935486,73.46832258064516,1.174838709677419
226,5,north,10,550.7483870967742,18.041935483870965,768.658064516129,13.953548387096776,70.08670967741936,1.209677419354839
227,5,north,11,566.0,18.72322580645162,768.5225806451613,14.164516129032252,68.69651612903225,1.267741935483871
228,5,north,12,536.3612903225807,18.840000000000003,768.4,14.29354838709678,69.0130322580645,1.3070967741935495
229,5,north,13,535.4967741935484,18.402580645161294,768.2,14.45032258064516,70.99251612903225,1.3058064516129033
230,5,north,14,460.6516129032258,17.774193548387096,768.1548387096774,14.550322580645156,74.79432258064517,1.230967741935484
231,5,north,15,352.18709677419355,16.918064516129036,768.1548387096774,14.676774193548388,79.44980645161293,1.0483870967741935
232,5,north,16,194.9806451612903,15.907741935483873,768.2516129032258,14.884516129032255,85.33090322580647,0.7748387096774194
233,5,north,17,51.92258064516129,14.750322580645165,768.3354838709678,15.124516129032259,92.86896774193549,0.5038709677419353
234,5,north,18,0.0,14.049032258064512,768.4064516129032,15.074838709677419,96.5093548387097,0.37354838709677396
235,5,north,19,0.0,13.531612903225804,768.5548387096774,14.699354838709677,96.95716129032262,0.4025806451612903
236,5,north,20,0.0,13.165806451612902,768.6322580645161,14.417419354838705,97.46141935483874,0.44516129032258056
237,5,north,21,0.0,12.790967741935486,768.6838709677419,14.132903225806452,97.86632258064516,0.48774193548387074
238,5,north,22,0.0,12.418709677419358,768.6709677419354,13.792903225806455,97.8765806451613,0.5109677419354837
239,5,north,23,0.0,12.112903225806452,768.5870967741936,13.429032258064517,97.95103225806452,0.5180645161290324
240,6,city,0,0.0,11.56733333333333,778.2466666666667,12.013999999999998,96.87526666666666,0.8939999999999992
241,6,city,1,0.0,11.298000000000004,778.1666666666666,11.72466666666667,96.96586666666667,0.913333333333333
242,6,city,2,0.0,11.039333333333332,778.1466666666666,11.499333333333333,96.8374,0.9333333333333331
243,6,city,3,0.0,10.899333333333335,778.1733333333333,11.306000000000001,96.8589333333333,0.9419999999999998
244,6,city,4,0.0,10.713999999999999,778.2333333333333,11.067333333333332,96.57346666666668,0.9380000000000005
245,6,city,5,0.0,10.928000000000003,778.28,11.033333333333337,94.65159999999999,1.0313333333333337
246,6,city,6,76.56,12.653333333333336,778.3733333333333,12.142000000000003,91.21986666666663,1.4513333333333343
247,6,city,7,238.30666666666667,14.636666666666667,778.4666666666667,12.810000000000002,84.44659999999996,1.909333333333333
248,6,city,8,384.38666666666666,16.180000000000003,778.48,13.028000000000002,77.49479999999997,2.0520000000000014
249,6,city,9,466.3,17.31666666666667,778.46,13.141999999999998,72.76166666666667,2.106000000000001
250,6,city,10,547.3,18.240666666666673,778.3933333333333,13.340000000000002,69.48699999999998,2.207333333333334
251,6,city,11,547.1466666666666,18.857333333333337,778.2733333333333,13.523999999999997,67.7446,2.268000000000002
252,6,city,12,570.66,19.04866666666666,778.1533333333333,13.682666666666668,67.55433333333333,2.2373333333333325
253,6,city,13,539.38,18.750666666666667,778.0466666666666,13.759333333333334,69.25726666666671,2.1393333333333326
254,6,city,14,468.75333333333333,18.185333333333332,777.9866666666667,13.828666666666669,71.97753333333333,1.9573333333333331
255,6,city,15,358.31333333333333,17.38666666666667,777.9533333333334,13.885333333333332,76.11766666666662,1.6826666666666668
256,6,city,16,211.40666666666667,16.36866666666667,778.04,14.051333333333337,81.89213333333329,1.2960000000000005
257,6,city,17,71.64666666666666,15.012666666666664,778.12,14.533333333333333,91.34046666666669,0.8613333333333333
258,6,city,18,0.0,14.023333333333337,778.1466666666666,14.229333333333336,95.3222,0.6973333333333336
259,6,city,19,0.0,13.488666666666665,778.3266666666667,13.728666666666665,95.8002,0.769333333333334
260,6,city,20,0.0,13.016,778.4,13.402666666666667,96.43593333333332,0.8413333333333335
261,6,city,21,0.0,12.553999999999995,778.46,13.033999999999995,96.73506666666668,0.8773333333333331
262,6,city,22,0.0,12.151333333333335,778.4466666666667,12.638000000000002,96.70466666666664,0.8946666666666666
263,6,city,23,0.0,11.868666666666662,778.36,12.308666666666662,96.91046666666666,0.8986666666666664
264,6,north,0,0.0,10.96,768.6066666666667,11.826666666666668,95.79800000000002,0.7379999999999997
265,6,north,1,0.0,10.671333333333333,768.52,11.571333333333333,95.77246666666665,0.7699999999999996
266,6,north,2,0.0,10.421333333333335,768.4666666666667,11.348000000000003,95.45946666666667,0.8086666666666663
267,6,north,3,0.0,10.21733333333334,768.5066666666667,11.104000000000006,95.4511333333333,0.8366666666666663
268,6,north,4,0.0,10.063333333333333,768.58,10.896666666666667,95.35553333333333,0.8446666666666669
269,6,north,5,0.0,10.279333333333334,768.66,10.859333333333334,93.56700000000002,0.9680000000000001
270,6,north,6,72.07333333333334,11.97666666666667,768.7133333333334,11.952000000000004,89.91306666666667,1.3313333333333328
271,6,north,7,232.16,13.984666666666666,768.7933333333333,12.605333333333332,82.75220000000004,1.6400000000000003
272,6,north,8,354.68,15.62333333333333,768.8266666666667,12.801333333333332,75.93219999999998,1.6506666666666674
273,6,north,9,467.03333333333336,16.74533333333333,768.7933333333333,12.873333333333335,70.9484,1.6126666666666674
274,6,north,10,502.6533333333333,17.671999999999993,768.7133333333334,13.03333333333333,67.83820000000003,1.6340000000000008
275,6,north,11,521.64,18.334666666666667,768.6266666666667,13.271333333333333,66.13293333333334,1.630666666666666
276,6,north,12,510.32,18.557333333333336,768.48,13.379333333333333,66.0642,1.5840000000000003
277,6,north,13,489.1333333333333,18.218666666666667,768.4066666666666,13.46666666666667,67.51266666666669,1.4953333333333338
278,6,north,14,422.62666666666667,17.673333333333332,768.3133333333334,13.490666666666666,70.26613333333337,1.3499999999999999
279,6,north,15,328.34,16.836000000000006,768.3066666666666,13.632666666666667,74.34666666666666,1.134666666666667
280,6,north,16,189.79333333333332,15.81733333333333,768.3533333333334,13.792000000000002,80.00659999999998,0.8473333333333333
281,6,north,17,63.6,14.48666666666667,768.4666666666667,14.200666666666669,89.35286666666667,0.545333333333333
282,6,north,18,0.0,13.467999999999996,768.5266666666666,14.042666666666664,93.57319999999999,0.4239999999999997
283,6,north,19,0.0,12.86,768.7133333333334,13.573333333333334,94.26073333333333,0.4773333333333331
284,6,north,20,0.0,12.4,768.7666666666667,13.213333333333333,95.00786666666667,0.5680000000000001
285,6,north,21,0.0,11.998000000000001,768.8133333333334,12.858,95.58186666666664,0.6413333333333339
286,6,north,22,0.0,11.600666666666665,768.78,12.507333333333333,95.59419999999999,0.6799999999999998
287,6,north,23,0.0,11.234666666666662,768.6866666666666,12.187999999999995,95.53253333333333,0.7119999999999997
